video,frame,seed,ablation,path,psnr,ssim,lpips,psnr_delta_vs_awgn,ssim_delta_vs_awgn,lpips_delta_vs_awgn,latency_ms,diffusion_steps,n_patches,wire_bytes,roundtrip_bitexact,failed,failure_stage,failure_message
01_person_walk,7,2478724693,diffusion_bypass_vae_direct,digital_inprocess,36.91004180908203,0.9488008618354797,0.07330074161291122,2.039520263671875,0.0187566876411438,-0.030588068068027496,90.19832964986563,0,8,,,False,,
01_person_walk,7,2478724693,diffusion_bypass_vae_direct,digital_wire,36.90997314453125,0.9488003849983215,0.07329626381397247,2.0394515991210938,0.018756210803985596,-0.030592545866966248,48.42844512313604,0,8,394897,True,False,,
01_person_walk,8,50416580,baseline,awgn,34.48032760620117,0.9336667060852051,0.12111089378595352,0.0,0.0,0.0,5718.608727678657,50,8,,,False,,
01_person_walk,8,50416580,baseline,digital_inprocess,35.24928283691406,0.9378271698951721,0.11536126583814621,0.7689552307128906,0.004160463809967041,-0.005749627947807312,5718.223690055311,50,8,,,False,,
01_person_walk,8,50416580,baseline,digital_wire,35.2493896484375,0.9378262162208557,0.11536261439323425,0.7690620422363281,0.004159510135650635,-0.005748279392719269,5550.816597416997,50,8,394905,True,False,,
01_person_walk,8,50416580,diffusion_bypass_vae_direct,awgn,35.18074035644531,0.9311420917510986,0.10094541311264038,0.0,0.0,0.0,92.73686073720455,0,8,,,False,,
01_person_walk,8,50416580,diffusion_bypass_vae_direct,digital_inprocess,36.88522720336914,0.9479084610939026,0.07349298894405365,1.7044868469238281,0.016766369342803955,-0.02745242416858673,91.35681297630072,0,8,,,False,,
01_person_walk,8,50416580,diffusion_bypass_vae_direct,digital_wire,36.88528823852539,0.9479086995124817,0.07349088042974472,1.7045478820800781,0.016766607761383057,-0.02745453268289566,47.71205224096775,0,8,394905,True,False,,
01_person_walk,9,1946581842,baseline,awgn,34.338233947753906,0.9313207268714905,0.12062123417854309,0.0,0.0,0.0,5675.807028077543,50,8,,,False,,
01_person_walk,9,1946581842,baseline,digital_inprocess,35.17521667480469,0.9364504218101501,0.11786030232906342,0.8369827270507812,0.005129694938659668,-0.0027609318494796753,5708.88352766633,50,8,,,False,,
01_person_walk,9,1946581842,baseline,digital_wire,35.17520523071289,0.9364500045776367,0.11786577105522156,0.8369712829589844,0.00512927770614624,-0.002755463123321533,5577.303672209382,50,8,394902,True,False,,
01_person_walk,9,1946581842,diffusion_bypass_vae_direct,awgn,34.859371185302734,0.9292519688606262,0.10060255974531174,0.0,0.0,0.0,92.22224913537502,0,8,,,False,,
01_person_walk,9,1946581842,diffusion_bypass_vae_direct,digital_inprocess,36.561893463134766,0.9462332725524902,0.07393784821033478,1.7025222778320312,0.016981303691864014,-0.02666471153497696,91.3925813511014,0,8,,,False,,
01_person_walk,9,1946581842,diffusion_bypass_vae_direct,digital_wire,36.561893463134766,0.9462340474128723,0.07393395900726318,1.7025222778320312,0.016982078552246094,-0.026668600738048553,47.07679711282253,0,8,394902,True,False,,
01_person_walk,10,1623539384,baseline,awgn,34.672996520996094,0.9332773089408875,0.119752436876297,0.0,0.0,0.0,5633.216928690672,50,8,,,False,,
01_person_walk,10,1623539384,baseline,digital_inprocess,35.3046875,0.9387896060943604,0.1164887547492981,0.6316909790039062,0.0055122971534729,-0.0032636821269989014,5626.904979348183,50,8,,,False,,
01_person_walk,10,1623539384,baseline,digital_wire,35.30448913574219,0.9387896656990051,0.11648619174957275,0.6314926147460938,0.005512356758117676,-0.003266245126724243,5657.730371691287,50,8,394911,True,False,,
01_person_walk,10,1623539384,diffusion_bypass_vae_direct,awgn,35.07072830200195,0.9313650131225586,0.10052523016929626,0.0,0.0,0.0,92.43885241448879,0,8,,,False,,
01_person_walk,10,1623539384,diffusion_bypass_vae_direct,digital_inprocess,36.750205993652344,0.9483911395072937,0.07173609733581543,1.6794776916503906,0.017026126384735107,-0.028789132833480835,90.87838232517242,0,8,,,False,,
01_person_walk,10,1623539384,diffusion_bypass_vae_direct,digital_wire,36.75018310546875,0.9483912587165833,0.07173678278923035,1.6794548034667969,0.017026245594024658,-0.028788447380065918,48.622285947203636,0,8,394911,True,False,,
01_person_walk,11,398593582,baseline,awgn,34.62519073486328,0.9300338625907898,0.12328130006790161,0.0,0.0,0.0,5739.215395413339,50,8,,,False,,
01_person_walk,11,398593582,baseline,digital_inprocess,35.16728973388672,0.935910701751709,0.12090448290109634,0.5420989990234375,0.0058768391609191895,-0.0023768171668052673,5746.393502689898,50,8,,,False,,
01_person_walk,11,398593582,baseline,digital_wire,35.167049407958984,0.9359100461006165,0.12090399116277695,0.5418586730957031,0.00587618350982666,-0.0023773089051246643,5542.171476408839,50,8,394907,True,False,,
01_person_walk,11,398593582,diffusion_bypass_vae_direct,awgn,35.169586181640625,0.9297733306884766,0.09898754209280014,0.0,0.0,0.0,92.59502682834864,0,8,,,False,,
01_person_walk,11,398593582,diffusion_bypass_vae_direct,digital_inprocess,36.62464904785156,0.9470522403717041,0.07314007729291916,1.4550628662109375,0.01727890968322754,-0.02584746479988098,91.60641115158796,0,8,,,False,,
01_person_walk,11,398593582,diffusion_bypass_vae_direct,digital_wire,36.624568939208984,0.947052001953125,0.07314270734786987,1.4549827575683594,0.017278671264648438,-0.025844834744930267,46.058593317866325,0,8,394907,True,False,,
01_person_walk,12,2395692948,baseline,awgn,32.84121322631836,0.9294106960296631,0.13008631765842438,0.0,0.0,0.0,5701.515386812389,50,8,,,False,,
01_person_walk,12,2395692948,baseline,digital_inprocess,34.981990814208984,0.9362449645996094,0.11856985092163086,2.140777587890625,0.006834268569946289,-0.011516466736793518,5595.12796998024,50,8,,,False,,
01_person_walk,12,2395692948,baseline,digital_wire,34.98197937011719,0.9362447261810303,0.11856711655855179,2.140766143798828,0.0068340301513671875,-0.011519201099872589,5587.036865763366,50,8,394885,True,False,,
01_person_walk,12,2395692948,diffusion_bypass_vae_direct,awgn,34.77570724487305,0.9289217591285706,0.10205157101154327,0.0,0.0,0.0,93.37405487895012,0,8,,,False,,
01_person_walk,12,2395692948,diffusion_bypass_vae_direct,digital_inprocess,36.464073181152344,0.946329653263092,0.07427582144737244,1.6883659362792969,0.017407894134521484,-0.027775749564170837,91.4635295048356,0,8,,,False,,
01_person_walk,12,2395692948,diffusion_bypass_vae_direct,digital_wire,36.464073181152344,0.9463289380073547,0.07427684217691422,1.6883659362792969,0.01740717887878418,-0.02777472883462906,47.002531588077545,0,8,394885,True,False,,
01_person_walk,13,4190924546,baseline,awgn,34.21086883544922,0.9266703724861145,0.13595488667488098,0.0,0.0,0.0,5701.788033358753,50,8,,,False,,
01_person_walk,13,4190924546,baseline,digital_inprocess,35.0406608581543,0.9327676892280579,0.12471509724855423,0.8297920227050781,0.006097316741943359,-0.011239789426326752,5682.277230545878,50,8,,,False,,
01_person_walk,13,4190924546,baseline,digital_wire,35.040687561035156,0.9327676892280579,0.12472096085548401,0.8298187255859375,0.006097316741943359,-0.011233925819396973,5647.138008847833,50,8,394904,True,False,,
01_person_walk,13,4190924546,diffusion_bypass_vae_direct,awgn,34.722042083740234,0.9276103973388672,0.10326911509037018,0.0,0.0,0.0,94.96419131755829,0,8,,,False,,
01_person_walk,13,4190924546,diffusion_bypass_vae_direct,digital_inprocess,36.4651985168457,0.9444653391838074,0.07442429661750793,1.7431564331054688,0.016854941844940186,-0.028844818472862244,93.52164808660746,0,8,,,False,,
01_person_walk,13,4190924546,diffusion_bypass_vae_direct,digital_wire,36.46527862548828,0.9444656372070312,0.07442151010036469,1.7432365417480469,0.016855239868164062,-0.028847604990005493,47.19371534883976,0,8,394904,True,False,,
01_person_walk,14,1739127457,baseline,awgn,34.38743591308594,0.9275978207588196,0.12398108839988708,0.0,0.0,0.0,5675.774659961462,50,8,,,False,,
01_person_walk,14,1739127457,baseline,digital_inprocess,34.98153305053711,0.9330029487609863,0.12562435865402222,0.5940971374511719,0.005405128002166748,0.0016432702541351318,5720.145013183355,50,8,,,False,,
01_person_walk,14,1739127457,baseline,digital_wire,34.98137664794922,0.9330021739006042,0.12562575936317444,0.5939407348632812,0.005404353141784668,0.0016446709632873535,5563.856882043183,50,8,394874,True,False,,
01_person_walk,14,1739127457,diffusion_bypass_vae_direct,awgn,34.77769088745117,0.9277875423431396,0.1041674092411995,0.0,0.0,0.0,95.35814262926579,0,8,,,False,,
01_person_walk,14,1739127457,diffusion_bypass_vae_direct,digital_inprocess,36.45512008666992,0.9453229904174805,0.07302336394786835,1.67742919921875,0.01753544807434082,-0.031144045293331146,93.37679389864206,0,8,,,False,,
01_person_walk,14,1739127457,diffusion_bypass_vae_direct,digital_wire,36.4552001953125,0.9453231692314148,0.07302600890398026,1.6775093078613281,0.017535626888275146,-0.03114140033721924,46.3815750554204,0,8,394874,True,False,,
01_person_walk,15,279956023,baseline,awgn,34.43253707885742,0.9312203526496887,0.11850132793188095,0.0,0.0,0.0,5667.591366916895,50,8,,,False,,
01_person_walk,15,279956023,baseline,digital_inprocess,35.148895263671875,0.9351312518119812,0.12262049317359924,0.7163581848144531,0.0039108991622924805,0.004119165241718292,5784.056507982314,50,8,,,False,,
01_person_walk,15,279956023,baseline,digital_wire,35.14909362792969,0.9351329803466797,0.12261440604925156,0.7165565490722656,0.003912627696990967,0.0041130781173706055,5517.359112389386,50,8,394886,True,False,,
01_person_walk,15,279956023,diffusion_bypass_vae_direct,awgn,34.995201110839844,0.9294876456260681,0.10165340453386307,0.0,0.0,0.0,93.19591615349054,0,8,,,False,,
01_person_walk,15,279956023,diffusion_bypass_vae_direct,digital_inprocess,36.72452926635742,0.9467830657958984,0.075771264731884,1.7293281555175781,0.017295420169830322,-0.025882139801979065,91.59790258854628,0,8,,,False,,
01_person_walk,15,279956023,diffusion_bypass_vae_direct,digital_wire,36.72452163696289,0.9467825889587402,0.07577056437730789,1.7293205261230469,0.01729494333267212,-0.025882840156555176,46.385595574975014,0,8,394886,True,False,,
01_person_walk,16,2309397389,baseline,awgn,34.396636962890625,0.929620087146759,0.12723824381828308,0.0,0.0,0.0,5646.144901402295,50,8,,,False,,
01_person_walk,16,2309397389,baseline,digital_inprocess,34.9603385925293,0.9344480633735657,0.11875288188457489,0.5637016296386719,0.004827976226806641,-0.008485361933708191,5767.9755464196205,50,8,,,False,,
01_person_walk,16,2309397389,baseline,digital_wire,34.960296630859375,0.9344480633735657,0.11875223368406296,0.56365966796875,0.004827976226806641,-0.008486010134220123,5566.327087581158,50,8,394889,True,False,,
01_person_walk,16,2309397389,diffusion_bypass_vae_direct,awgn,34.668792724609375,0.9275627136230469,0.10424283146858215,0.0,0.0,0.0,92.86512527614832,0,8,,,False,,
01_person_walk,16,2309397389,diffusion_bypass_vae_direct,digital_inprocess,36.58359909057617,0.9457025527954102,0.07383668422698975,1.9148063659667969,0.01813983917236328,-0.030406147241592407,90.5808499082923,0,8,,,False,,
01_person_walk,16,2309397389,diffusion_bypass_vae_direct,digital_wire,36.583560943603516,0.9457021355628967,0.07383570075035095,1.9147682189941406,0.018139421939849854,-0.0304071307182312,48.00063371658325,0,8,394889,True,False,,
01_person_walk,17,4272007963,baseline,awgn,33.71650695800781,0.9280995726585388,0.12686774134635925,0.0,0.0,0.0,5765.85092023015,50,8,,,False,,
01_person_walk,17,4272007963,baseline,digital_inprocess,34.88715362548828,0.933111846446991,0.1207827478647232,1.1706466674804688,0.0050122737884521484,-0.006084993481636047,5721.3958175852895,50,8,,,False,,
01_person_walk,17,4272007963,baseline,digital_wire,34.88706970214844,0.933112621307373,0.12077654898166656,1.170562744140625,0.0050130486488342285,-0.006091192364692688,5604.76638097316,50,8,394932,True,False,,
01_person_walk,17,4272007963,diffusion_bypass_vae_direct,awgn,34.60798263549805,0.926361083984375,0.10253515094518661,0.0,0.0,0.0,95.4521456733346,0,8,,,False,,
01_person_walk,17,4272007963,diffusion_bypass_vae_direct,digital_inprocess,36.45347595214844,0.9445433616638184,0.07448845356702805,1.8454933166503906,0.01818227767944336,-0.02804669737815857,90.54974932223558,0,8,,,False,,
01_person_walk,17,4272007963,diffusion_bypass_vae_direct,digital_wire,36.45338439941406,0.9445428848266602,0.0744914710521698,1.8454017639160156,0.018181800842285156,-0.028043679893016815,46.061448752880096,0,8,394932,True,False,,
01_person_walk,18,1847506570,baseline,awgn,33.98945236206055,0.929976224899292,0.11083848774433136,0.0,0.0,0.0,5699.811453931034,50,8,,,False,,
01_person_walk,18,1847506570,baseline,digital_inprocess,34.97010040283203,0.9347591400146484,0.11742481589317322,0.9806480407714844,0.004782915115356445,0.006586328148841858,5723.297016695142,50,8,,,False,,
01_person_walk,18,1847506570,baseline,digital_wire,34.969974517822266,0.9347596764564514,0.11742166429758072,0.9805221557617188,0.004783451557159424,0.006583176553249359,5514.196157455444,50,8,394887,True,False,,
01_person_walk,18,1847506570,diffusion_bypass_vae_direct,awgn,34.65811538696289,0.9263043403625488,0.1038421243429184,0.0,0.0,0.0,94.97500956058502,0,8,,,False,,
01_person_walk,18,1847506570,diffusion_bypass_vae_direct,digital_inprocess,36.615055084228516,0.9453350901603699,0.07491880655288696,1.956939697265625,0.019030749797821045,-0.028923317790031433,93.30782014876604,0,8,,,False,,
01_person_walk,18,1847506570,diffusion_bypass_vae_direct,digital_wire,36.615135192871094,0.9453356862068176,0.07491812855005264,1.9570198059082031,0.0190313458442688,-0.028923995792865753,48.63209929317236,0,8,394887,True,False,,
01_person_walk,19,421103132,baseline,awgn,34.301788330078125,0.9289148449897766,0.12403282523155212,0.0,0.0,0.0,5734.6914652734995,50,8,,,False,,
01_person_walk,19,421103132,baseline,digital_inprocess,35.03299331665039,0.9350389838218689,0.1198703870177269,0.7312049865722656,0.006124138832092285,-0.004162438213825226,5688.409758731723,50,8,,,False,,
01_person_walk,19,421103132,baseline,digital_wire,35.03300094604492,0.9350383877754211,0.11987508833408356,0.7312126159667969,0.006123542785644531,-0.004157736897468567,5549.805575050414,50,8,394912,True,False,,
01_person_walk,19,421103132,diffusion_bypass_vae_direct,awgn,34.641788482666016,0.9281397461891174,0.0991925299167633,0.0,0.0,0.0,92.94914826750755,0,8,,,False,,
01_person_walk,19,421103132,diffusion_bypass_vae_direct,digital_inprocess,36.66722869873047,0.9458509087562561,0.07229621708393097,2.025440216064453,0.017711162567138672,-0.026896312832832336,92.5560463219881,0,8,,,False,,
01_person_walk,19,421103132,diffusion_bypass_vae_direct,digital_wire,36.66724395751953,0.9458513259887695,0.0722983106970787,2.0254554748535156,0.0177115797996521,-0.0268942192196846,49.07335061579943,0,8,394912,True,False,,
