video,frame,seed,ablation,path,psnr,ssim,lpips,psnr_delta_vs_awgn,ssim_delta_vs_awgn,lpips_delta_vs_awgn,latency_ms,diffusion_steps,n_patches,wire_bytes,roundtrip_bitexact,failed,failure_stage,failure_message
01_person_walk,0,232440822,reuse_awgn_step,digital_inprocess,35.20018005371094,0.9403983950614929,0.1149715706706047,0.6063880920410156,0.005800008773803711,-0.009797967970371246,6912.380243651569,50,8,,,False,,
01_person_walk,0,232440822,reuse_awgn_step,digital_wire,35.200035095214844,0.940399169921875,0.11497344076633453,0.6062431335449219,0.005800783634185791,-0.009796097874641418,7099.840758368373,50,8,394925,True,False,,
01_person_walk,0,232440822,fixed_step,awgn,32.21202087402344,0.925712525844574,0.1864161193370819,0.0,0.0,0.0,6917.820546776056,50,8,,,False,,
01_person_walk,0,232440822,fixed_step,digital_inprocess,32.144447326660156,0.9278789162635803,0.19385074079036713,-0.06757354736328125,0.0021663904190063477,0.007434621453285217,6825.3050139173865,50,8,,,False,,
01_person_walk,0,232440822,fixed_step,digital_wire,32.14469528198242,0.9278864860534668,0.1937585026025772,-0.06732559204101562,0.0021739602088928223,0.0073423832654953,8053.689726628363,50,8,394925,True,False,,
01_person_walk,0,232440822,diffusion_bypass_vae_direct,awgn,35.41138458251953,0.9330312609672546,0.10497196763753891,0.0,0.0,0.0,100.67317634820938,0,8,,,False,,
01_person_walk,0,232440822,diffusion_bypass_vae_direct,digital_inprocess,36.89113235473633,0.9490960240364075,0.07459194213151932,1.4797477722167969,0.016064763069152832,-0.030380025506019592,99.64302275329828,0,8,,,False,,
01_person_walk,0,232440822,diffusion_bypass_vae_direct,digital_wire,36.89109420776367,0.949096143245697,0.07459329068660736,1.4797096252441406,0.016064882278442383,-0.03037867695093155,64.05043415725231,0,8,394925,True,False,,
01_person_walk,0,232440822,minimal_denoise,awgn,35.39340591430664,0.9353363513946533,0.1194218099117279,0.0,0.0,0.0,545.3946711495519,2,8,,,False,,
01_person_walk,0,232440822,minimal_denoise,digital_inprocess,35.753074645996094,0.9392443299293518,0.1199362725019455,0.3596687316894531,0.003907978534698486,0.0005144625902175903,565.9811152145267,2,8,,,False,,
01_person_walk,0,232440822,minimal_denoise,digital_wire,35.753047943115234,0.9392438530921936,0.11993426829576492,0.35964202880859375,0.003907501697540283,0.0005124583840370178,500.2882592380047,2,8,394925,True,False,,
