video,frame,seed,ablation,path,psnr,ssim,lpips,psnr_delta_vs_awgn,ssim_delta_vs_awgn,lpips_delta_vs_awgn,latency_ms,diffusion_steps,n_patches,wire_bytes,roundtrip_bitexact,failed,failure_stage,failure_message
09_scene_cut_chair_car,7,3141044813,baseline,awgn,37.529014587402344,0.9829673767089844,0.14197483658790588,0.0,0.0,0.0,10075.049643404782,50,8,,,False,,
09_scene_cut_chair_car,7,3141044813,baseline,digital_inprocess,37.623634338378906,0.9839532971382141,0.14764326810836792,0.0946197509765625,0.0009859204292297363,0.005668431520462036,8971.690306439996,50,8,,,False,,
09_scene_cut_chair_car,7,3141044813,baseline,digital_wire,37.62375259399414,0.9839532971382141,0.14763909578323364,0.09473800659179688,0.0009859204292297363,0.005664259195327759,9971.918788738549,50,8,394850,True,False,,
09_scene_cut_chair_car,8,730306524,baseline,awgn,36.82814025878906,0.9823465347290039,0.14981266856193542,0.0,0.0,0.0,9511.17883156985,50,8,,,False,,
09_scene_cut_chair_car,8,730306524,baseline,digital_inprocess,37.696083068847656,0.9839064478874207,0.14960281550884247,0.8679428100585938,0.001559913158416748,-0.00020985305309295654,9187.892820686102,50,8,,,False,,
09_scene_cut_chair_car,8,730306524,baseline,digital_wire,37.69560241699219,0.9839057326316833,0.14959676563739777,0.867462158203125,0.0015591979026794434,-0.0002159029245376587,10668.629596941173,50,8,394852,True,False,,
09_scene_cut_chair_car,9,1551935306,baseline,awgn,37.56083679199219,0.9828119277954102,0.14196477830410004,0.0,0.0,0.0,10175.626875832677,50,8,,,False,,
09_scene_cut_chair_car,9,1551935306,baseline,digital_inprocess,37.68736267089844,0.9839999079704285,0.15065808594226837,0.12652587890625,0.0011879801750183105,0.008693307638168335,9377.372074872255,50,8,,,False,,
09_scene_cut_chair_car,9,1551935306,baseline,digital_wire,37.68661117553711,0.9839990139007568,0.15064895153045654,0.12577438354492188,0.0011870861053466797,0.008684173226356506,10433.980468660593,50,8,394851,True,False,,
09_scene_cut_chair_car,10,1937842226,baseline,awgn,37.50743865966797,0.9821162819862366,0.15469487011432648,0.0,0.0,0.0,10195.13417687267,50,8,,,False,,
